age,cus_month_income,cus_gender,cus_marital_status,cus_customer_since,years_with_us,total_debit_trans_s1,total_debit_trans_s2,total_debit_trans_s3,total_debit_amt_s1,total_debit_amt_s2,total_debit_amt_s3,total_credit_trans_s1,total_credit_trans_s2,total_credit_trans_s3,total_credit_amt_s1,total_credit_amt_s2,total_credit_amt_s3,total_debit_amt,total_debit_trans,total_credit_amt,total_credit_trans,total_transactions,cus_target,tar_desc,status
58,4721.140791207648,1,1,89,14,18,12,13,23969.223309261513,19769.721430650796,20209.998361028647,6,5,5,24053.598624445214,22437.97238795531,20192.33007221546,63948.94310094096,44,66683.90108461598,17,61,2222,1,1
20,1000000.0,0,4,173,7,0,2,0,0.0,8538.067783017414,0.0,0,2,0,0.0,4832.223410467902,0.0,8538.067783017414,2,4832.223410467902,2,4,2222,1,1
42,3000000.0,0,4,79,14,3,0,0,373.37076080257344,9.697941839027882,515.102908048606,0,0,0,484.89709195139403,0.0,515.102908048606,898.1716106902072,4,1000.0,1,5,2223,1,1
42,3000000.0,0,2,113,13,9,3,0,5840.546040660482,8757.666301602854,0.0,1,0,0,5452.678820558114,681.5848525697643,0.0,14598.212342263334,12,6134.263673127878,2,14,2223,1,1
54,11283303.041949136,0,3,55,14,31,11,8,107115.26594349876,38864.13922961421,25967.592883796387,0,0,0,0.0,0.0,0.0,171946.99805690936,51,0.0,0,51,2222,1,1
36,1500000.0,0,4,165,13,4,3,1,6304.352890781862,23186.607449853418,2029.3504014398964,0,0,0,6938.305900951831,17345.76475237958,0.0,31520.310742075177,8,24284.070653331408,0,9,2223,1,1
43,1649.6902902118022,1,2,29,19,0,2,0,0.0,1825.9663517823649,0.0,0,0,0,0.0,0.0,0.0,1825.9663517823649,2,0.0,0,2,2215,0,1
56,5000000.0,0,1,153,14,14,5,0,17516.30572599499,2335.664040804098,221.33659281558886,0,0,0,155.3564382621244,204.31070106054358,238.1283785590023,20073.306359614675,20,597.7955178816703,1,21,2222,1,1
45,1716922.968642642,1,4,121,14,2,1,0,1070.2584878776738,816.3229732766399,0.0,1,0,0,1091.5863611888803,513.0640814470921,0.0,1886.5814611543137,3,1604.6504426359727,1,5,2223,1,1
69,9627007.21175068,0,2,96,13,0,0,1,1004.6933744283687,0.0,291.85933397965357,0,0,0,0.0,0.0,0.0,1296.5527084080225,1,0.0,0,1,2222,1,1
54,3355.869057385608,1,2,75,14,9,54,14,11534.342049855983,179628.8989491843,15717.95943215776,0,1,0,0.0,12871.473104411913,1716.1964139215884,206881.20043119806,78,14587.6695183335,1,80,2223,1,1
51,1500000.0,1,0,91,14,26,11,1,62172.74429191853,21481.921673507182,360.81742670552387,2,0,0,64980.549003550026,35708.974600536676,0.0,84015.48339213125,39,100689.52360408672,3,43,2223,1,1
38,1817842.238678173,1,4,136,14,0,1,0,0.0,703.092070976788,0.0,0,0,0,0.0,0.0,0.0,703.092070976788,1,0.0,0,1,2223,1,1
44,1790.2723740056058,0,3,126,13,19,26,12,44421.889298050184,42055.35939971523,21946.749614061202,6,5,7,76609.61393736952,42099.45672421958,36311.269663958345,108423.99831182661,58,155020.34032554744,18,77,2222,1,1
44,13729.507559775326,1,2,70,14,22,28,36,78440.76810482879,153909.65786036642,132340.89304792872,8,12,11,47270.848810839845,139427.4172797645,79052.64939079914,364691.319013124,86,265750.9154814035,32,118,2223,1,1
56,10730214.474215139,0,2,62,14,25,9,5,82840.79940424401,32276.854387902313,18534.082533451478,0,0,0,0.0,0.0,0.0,133651.7363255978,41,0.0,0,41,2222,1,1
56,2500000.0,0,4,159,13,5,13,0,9408.317160713472,42568.762849817314,0.0,0,1,0,0.0,5519.703661864121,0.0,51977.080010530786,19,5519.703661864121,1,21,2223,1,1
52,14954946.365335012,1,1,122,14,0,19,9,16.37267105179559,59599.03632205893,18163.873827175004,0,3,0,0.0,57981.883201352626,9909.892730670023,77779.28282028572,29,67891.77593202265,4,34,2222,1,1
53,3000000.0,0,4,137,14,0,0,0,20.84666261579522,0.5414717562544213,0.0,6,5,6,19518.681329572668,17959.24864256498,20465.507080359414,21.38813437204964,0,57943.43705249706,19,19,2223,1,1
27,369.98059098635144,1,4,87,14,19,36,23,85053.42356219939,135035.6734298465,679709.5404092945,6,7,9,53797.282738089205,40343.37431688907,885105.3410431106,899798.6374013404,80,979245.9980980889,22,102,2223,1,1
55,3434.0865236982095,1,4,89,14,5,3,0,4457.41224005509,687.5930535379636,57.87820315976124,2,0,0,3569.097577959074,0.0,0.0,5202.883496752815,9,3569.097577959074,2,11,2222,1,1
49,12819659.68878498,1,4,89,10,42,12,8,275964.5285210595,54280.35730541029,26692.59969443379,1,0,0,150270.94294391305,170489.21526727593,267755.4983364269,356937.48552090354,64,588515.6565476158,2,66,2219,1,1
46,185952.526952804,0,1,152,10,2,0,0,5493.069836087418,1488.1317382010002,0.0,0,0,0,0.0,297.62634764020004,0.0,6981.201574288418,3,297.62634764020004,0,3,2223,1,1
50,1569264.1887502065,0,4,54,14,4,0,0,3662.9644008038313,103.24848139430708,0.0,0,0,0,210.61198837485176,98.99120234481518,0.0,3766.2128821981387,5,309.6031907196666,0,5,2223,1,1
38,500000.0,1,4,72,14,35,54,32,84544.83439157337,136726.473817798,82222.41295837481,0,1,1,0.0,12920.113703108764,5912.1742844934715,303493.7211677462,122,18832.287987602234,2,125,2222,1,1
31,100000.0,1,4,77,14,0,0,0,57.21775785792772,5505.036696730729,0.0,0,0,0,0.0,0.0,0.0,5562.254454588657,1,0.0,0,1,2223,1,1
28,100000.0,1,4,71,14,0,0,0,208.05351882000656,4200.2290759515,0.0,0,0,0,0.0,0.0,0.0,4408.282594771506,1,0.0,0,1,2223,1,1
43,2026228.3702824125,0,4,69,14,6,9,10,23955.130214575376,20046.074264407423,22387.456991993393,2,4,5,6948.401495357542,17922.771840712852,30143.960648871427,66388.66147097619,25,55015.13398494182,12,38,2222,1,1
44,3796.442593949109,1,2,67,14,20,28,12,58477.2576909851,89032.9942878724,13191.470593280186,1,1,0,6222.924450955723,20684.980368471246,1444.2688872610693,160701.72257213766,60,28352.173706688038,3,63,2222,1,1
34,3500000.0,0,4,103,14,0,0,0,0.0,370.8404492336347,157.7348101870006,0,1,0,18351.672665418082,40419.55904558333,16389.605534700517,528.5752594206353,1,75160.83724570193,2,3,2223,1,1
45,3000000.0,0,2,121,13,0,1,0,0.0,5053.307128185728,658.4126157131645,0,0,0,0.0,0.0,658.4126157131645,5711.719743898893,1,658.4126157131645,0,2,2223,1,1
46,2500000.0,0,4,56,14,3,7,11,2255.753843291041,6921.932133900223,6002.888504575069,0,0,0,0.0,0.0,0.0,15180.574481766333,22,0.0,0,22,2223,1,1
45,1532753.8502094904,0,4,97,13,8,3,1,10040.720051573797,28582.483296977105,2515.7832161048295,0,0,0,8601.409358103252,21503.52339525813,0.0,41138.98656465573,13,30104.93275336138,0,14,2223,1,1
61,967.9384063406287,0,4,75,14,9,1,0,12634.381719576977,7507.25913260342,0.0,1,0,0,25549.77204795857,7507.25913260342,0.0,20141.640852180397,10,33057.03118056199,2,12,2223,1,1
65,500000.0,0,1,122,13,0,0,0,0.0,12.807528671731191,0.0,4,7,5,82321.2372646602,139028.38777407378,98785.48471759225,12.807528671731191,0,320135.10975632624,17,17,2223,1,1
24,1000000.0,0,4,114,14,0,2,0,2197.295829040944,10794.621959320582,0.0,0,3,0,0.0,8973.109796602914,0.0,12991.917788361527,2,8973.109796602914,3,6,2222,1,1
49,5000000.0,0,2,121,14,12,4,5,15142.838144778618,2771.178315280611,3002.1098415539946,4,4,6,14409.46720419938,2771.178315280611,3249.1129802459636,20916.12630161322,22,20429.758499725955,15,37,2222,1,1
36,2000000.0,0,4,51,14,6,8,9,23390.997512253838,14696.804061436473,16625.98596007431,0,1,2,0.0,11389.47850685001,26740.514755213066,54713.787533764626,23,38129.99326206307,4,28,2222,2,1
51,5000000.0,0,2,104,14,4,3,3,1478.1944594327224,479.28279903653635,500.6071367090438,0,0,0,41096.436943347,0.0,0.0,2458.0843951783027,10,41096.436943347,0,11,2223,1,1
39,3500000.0,0,4,60,14,2,1,0,1280.7488459502056,748.634450923091,49.26764761907416,0,1,0,748.634450923091,91333.4030126171,0.0,2078.650944492371,4,92082.0374635402,2,6,2223,1,1
50,4243.822944241696,1,4,119,14,10,9,10,15826.87263195164,9921.489910791553,11725.397167299108,9,9,10,15826.87263195164,9921.489910791553,11725.397167299108,37473.7597100423,29,37473.7597100423,28,58,2223,1,1
48,2500000.0,1,4,90,14,17,22,16,23488.405343758754,31589.50250313997,10477.71412226725,0,0,0,0.0,1143.2012784742478,0.0,65555.62196916598,56,1143.2012784742478,0,57,2223,1,1
52,3580812.509206841,0,4,65,14,6,0,0,8209.387059603057,0.0,30.45598030371281,0,0,0,0.0,0.0,0.0,8239.843039906771,6,0.0,0,6,2222,1,1
56,5000000.0,1,1,149,14,14,4,0,17004.86176176629,2090.9703052557825,67.52618454792534,0,0,0,0.0,0.0,0.0,19163.358251569996,19,0.0,0,19,2223,1,1
49,7620461.195288185,1,1,93,14,1,0,0,926.0093004193382,0.0,0.0,0,0,0,963.6895623054825,15.181552188472587,0.0,926.0093004193382,1,978.8711144939552,1,2,2222,1,1
37,4000000.0,0,4,101,14,12,9,6,21315.45054263701,13789.657715992078,11862.617612502734,4,2,5,10036.639402555571,7649.669994153283,8587.452836131699,46967.72587113182,28,26273.762232840552,13,41,2223,1,1
54,3621155.664708885,0,4,61,14,7,0,0,9220.006525367531,13.944448349632182,0.0,0,0,0,135.46863653567038,0.0,0.0,9233.950973717165,8,135.46863653567038,0,8,2222,1,1
30,1646.5340441871654,0,3,142,14,0,0,2,0.0,0.0,747.9933349302522,0,0,0,0.0,0.0,0.0,747.9933349302522,2,0.0,0,2,2223,1,1
47,2603.779356568162,0,4,112,14,25,20,3,127964.10014143851,67505.27246970811,10100.550616602619,5,3,1,41497.02350753343,67600.14964183155,12045.088752469737,205569.92322774924,49,121142.26190183472,10,59,2223,1,1
54,2591574.260724386,1,2,85,18,20,13,6,35777.04412637612,29345.036212158375,11036.335115895861,6,4,2,35945.113254742646,29440.162073459178,11078.7093884217,76158.41545443036,40,76463.98471662353,13,53,2227,1,1
38,3000000.0,1,3,66,14,7,0,0,2756.643332747568,18.35588772947009,0.0,1,0,0,2972.934724635892,0.0,0.0,2774.9992204770388,8,2972.934724635892,1,10,2223,1,1
41,5000000.0,0,1,134,14,13,10,11,8619.295011650573,6094.785124926028,6602.683885336531,8,10,12,7704.473603746972,6094.785124926028,7108.4021174359805,21316.76402191313,34,20907.66084610898,30,65,2222,1,1
52,2748.39726161176,0,4,82,14,29,13,6,60125.26307222859,22577.767867660237,21491.579471911093,0,0,0,0.0,0.0,0.0,104194.61041179992,49,0.0,0,49,2223,1,1
57,3932.680981497642,1,3,84,12,0,50,0,434.33807656222706,180519.95770098304,86.86761531244541,0,0,0,0.0,0.0,0.0,181041.1633928577,51,0.0,0,51,2222,1,1
37,5000000.0,1,1,72,14,6,2,1,11809.180837652952,1950.8139649377947,1919.4967693202475,1,0,0,441.30420482808705,0.0,0.0,15679.491571910992,11,441.30420482808705,1,12,2222,2,1
33,500000.0,0,4,149,13,0,5,0,130.79158315423706,1472.032879423638,141.37031414465332,0,0,0,0.0,0.0,0.0,1744.1947767225283,6,0.0,0,6,2223,1,1
45,6686961.432547354,1,4,61,18,24,3,0,43613.88422374158,1053.1952383119456,65.37285187789277,5,0,0,43720.953203041034,437.5382313968485,0.0,44732.452313931426,28,44158.49143443788,6,34,2222,2,1
50,1603927.1265670864,0,4,74,14,4,0,0,2953.447698960729,406.6941668973017,0.0,0,0,0,829.5973557574993,389.924810748903,0.0,3360.141865858031,5,1219.5221665064023,1,6,2223,1,1
23,1000000.0,1,4,56,14,2,2,0,9659.099156982798,8747.039983853296,0.0,0,0,0,0.0,0.0,0.0,18406.139140836094,4,0.0,0,4,2223,1,1
59,9355449.9721781,0,1,102,13,11,2,0,21152.006186733124,12529.611519278034,1421.799888712401,0,0,0,1445.5002782189974,0.0,0.0,35103.41759472356,14,1445.5002782189974,0,14,2222,1,1
43,5000000.0,0,1,131,14,13,8,9,10193.46079317657,5292.781059923103,5733.84614825003,7,8,10,9322.42435164399,5292.781059923103,6177.13504725621,21220.088001349704,31,20792.340458823306,26,58,2222,1,1
54,38051713.690114304,0,4,139,13,87,112,28,446617.9653743205,1240363.9148603128,314169.84439852205,18,28,15,483175.4926870465,1388328.5114312354,330557.25100150675,2001151.7246331554,227,2202061.2551197885,62,290,2224,1,1
50,2290.845587312904,0,1,148,14,0,0,0,223.473886013398,0.0,17.120021421484836,0,0,0,0.0,0.0,0.0,240.59390743488302,1,0.0,0,1,2223,1,1
50,2500.0,0,1,90,14,18,46,19,48294.24034847845,142863.77687778196,21217.762632798665,1,2,0,8176.99669450981,33116.707894887266,2318.050362060071,212375.77985905908,84,43611.754951457144,4,88,2223,1,1
68,2438.288249958613,0,4,82,14,8,5,0,29734.974998505197,18874.644252617127,814.2865417961024,7,6,7,29793.123646003954,27595.26401587195,31570.075348014394,49423.90579291842,13,88958.4630098903,20,34,2222,1,1
48,500000.0,0,4,120,14,12,18,10,22654.48513024093,32376.89406454951,25161.290569072495,0,0,0,644.8133068051823,7318.631032238818,8808.713505766316,80192.66976386293,40,16772.157844810317,1,42,2223,1,1
50,5000000.0,1,4,93,14,7,0,0,13684.708898476305,0.0,483.67199577638166,0,0,0,13297.692845889535,0.0,20.804240457394176,14168.380894252687,8,13318.49708634693,1,9,2223,1,1
41,9454.9300878187,1,2,83,14,17,5,0,69719.89772938035,22769.79245311884,0.0,2,1,0,19166.626663012692,23261.237475304843,0.0,92489.69018249918,22,42427.864138317535,3,26,2222,1,1
66,152842.26641607104,0,1,98,14,48,48,10,99247.83171881389,128318.46627598953,27373.511237689978,12,12,6,87740.00914837849,126380.23642802348,26887.055862682333,254939.8092324934,107,241007.3014390843,31,138,2222,1,1
36,187984.85634594574,0,2,134,10,3,0,0,8092.842817297287,0.0,0.0,0,0,0,0.0,0.0,0.0,8092.842817297287,3,0.0,0,3,2223,1,1
30,500000.0,0,4,111,14,54,13,0,79945.92306475707,23257.525421425722,0.0,5,1,0,72672.4416653373,21908.84785386228,0.0,103203.4484861828,67,94581.28951919958,6,74,2222,1,1
25,260876.50120658486,0,4,111,14,0,7,1,608.7650120658486,18340.482494950505,6509.889533027359,0,0,1,0.0,15219.125301646216,6696.415132724335,25459.13704004371,9,21915.540434370552,1,11,2223,1,1
38,3500000.0,0,3,90,14,0,0,0,0.0,469.8573007835834,171.0671347862296,0,0,0,0.0,0.0,0.0,640.924435569813,1,0.0,0,1,2223,1,1
32,500000.0,1,4,140,14,3,0,0,1644.8417381666295,0.0,462.5835716421666,0,0,0,285.7875481305756,0.0,0.0,2107.425309808796,3,285.7875481305756,0,4,2222,1,1
47,2227.2335078379274,0,1,91,18,0,0,0,0.0,1023.3233791973222,10.637893194320831,0,0,0,0.0,0.0,0.0,1033.961272391643,1,0.0,0,1,2218,0,1
46,5000000.0,0,1,145,14,14,8,7,11502.773077374186,4978.986699290301,4339.648500811831,5,6,7,3046.004846371748,4005.829385364767,4668.877603421497,20821.40827747632,30,11720.711835158014,20,50,2222,1,1
49,2423.943135447036,1,4,104,14,21,22,16,45284.72283365114,42923.218991660484,34130.111601409866,9,8,10,43976.65357511854,42935.86946358629,43147.461808398075,122338.05342672148,60,130059.98484710291,28,89,2223,1,1
42,2000000.0,0,1,53,14,0,19,8,530.4234236485897,38806.73606979468,3479.995744901851,0,1,1,0.0,3058.859818871424,3539.0679194684417,42817.15523834512,28,6597.927738339866,2,31,2222,1,1
44,6622782.521824594,1,4,78,16,17,5,0,29437.763908263263,1343.8808971641852,111.58678810241418,4,0,0,29399.254367061847,287.34293866715393,0.0,30893.231593529857,23,29686.597305729,4,28,2222,2,1
59,2707.7661536042897,1,4,85,14,3,0,0,5882.347820773109,0.0,0.0,2,0,0,8504.84266897436,0.0,0.0,5882.347820773109,3,8504.84266897436,2,6,2222,1,1
56,7680248.814435517,1,4,83,14,5,0,0,2836.38376547188,0.0,239.7174638176925,0,0,0,2720.99525774207,0.0,0.0,3076.1012292895725,5,2720.99525774207,0,6,2223,1,1
45,15531.710160597193,1,1,122,14,9,6,0,36062.980208410365,28048.411242042508,0.0,2,1,0,28942.316345308525,29073.809718832097,0.0,64111.39145045287,16,58016.126064140626,3,20,2222,1,1
55,14294.551094675018,0,1,22,22,12,16,0,27344.130581997146,35347.31250844796,2815.916880422221,7,4,3,83706.23971968838,84299.39593117035,3448.053475795081,65507.35997086733,29,171453.68912665383,14,43,2222,1,1
54,9107455.614261746,0,3,141,13,6,0,0,7948.52865713424,3787.8104027265817,429.8224570469879,0,0,0,3925.44385738253,0.0,0.0,12166.161516907814,7,3925.44385738253,0,8,2222,1,1
47,1700762.0083800936,1,4,121,14,2,1,0,3065.829874210252,543.9853478783666,0.0,1,0,0,1109.6515340105077,521.5550187008487,0.0,3609.8152220886186,4,1631.2065527113564,1,5,2223,1,1
39,5000000.0,0,2,100,14,7,6,7,3306.3245803614914,3690.786649064997,4701.803262793259,5,6,7,2806.448537486183,3690.786649064997,4301.688730873776,11698.914492219748,20,10798.923917424958,18,39,2222,1,1
32,500000.0,1,4,105,13,1,4,0,2662.172204459038,970.2773316410716,0.0,0,0,0,2535.4020994847983,0.0,0.0,3632.4495361001095,5,2535.4020994847983,0,6,2222,1,1
42,4000000.0,0,4,61,14,15,20,1,24940.907094300637,65965.42428173832,575.9578850078245,3,0,0,28932.04165286384,0.0,0.0,91482.28926104678,38,28932.04165286384,3,41,2222,1,1
47,3048543.6789251245,0,4,89,14,17,18,0,35044.47895881838,318650.0197575908,2011.0270384806315,5,1,0,36642.220367374335,8310.654775005623,0.0,355705.52575488976,37,44952.87514237997,6,43,2223,1,1
65,2317.024073778427,1,4,90,13,3,0,0,6042.001094230061,0.0,70.27230223914773,1,0,0,10107.02269741301,0.0,1272.8760084978985,6112.273396469211,3,11379.898705910908,2,5,2222,1,1
61,2371.6983025468585,1,2,105,14,19,0,0,35251.65150842133,0.0,0.0,7,0,0,34333.469091134386,0.0,0.0,35251.65150842133,19,34333.469091134386,7,26,2223,1,1
38,2133.4292695297463,1,4,62,14,0,0,2,443.16105889409675,0.0,4154.314399513247,0,0,0,0.0,0.0,227.58313808975035,4597.475458407344,2,227.58313808975035,0,3,2222,1,1
79,3500000.0,1,1,53,14,0,1,0,89.58086984745131,3043.5235709290223,0.0,0,0,0,0.0,0.0,0.0,3133.104440776474,1,0.0,0,1,2223,1,1
43,5000000.0,1,3,66,14,1,1,3,241.74441913158844,241.71230074109266,1309.4626668040748,0,0,0,0.0,0.0,0.0,1792.919386676756,6,0.0,0,6,2223,1,1
38,7000000.0,0,4,106,14,1,0,0,149.1420891327515,0.0,62.06506776082176,0,0,0,91.72134617035857,0.0,0.0,211.20715689357326,1,91.72134617035857,0,2,2222,1,1
62,21867.823672832288,1,1,87,13,9,12,12,106062.88205129422,188947.65520212136,95722.42599126721,8,10,11,50114.60048767263,129320.79186366011,83342.08534725224,390732.9632446828,34,262777.477698585,30,65,2223,1,1
50,4523.241437077428,1,4,115,14,11,9,11,13225.83129215859,10451.777539610533,12352.100728630632,9,9,11,13176.112184882379,10451.777539610533,12352.100728630632,36029.70956039976,32,35979.990453123544,30,62,2222,1,1
72,50000000.0,1,1,86,14,0,0,0,502.97162550020585,0.0,0.0,0,0,0,502.97162550020585,1220.2786423589635,0.0,502.97162550020585,0,1723.25026785917,1,1,2223,1,1
48,5000000.0,1,4,99,14,12,9,0,45358.36149390993,40107.67250646987,0.0,4,3,0,63838.13525360839,40137.50021559732,0.0,85466.03400037979,22,103975.63546920569,7,29,2223,1,1
48,3000000.0,0,4,89,14,0,0,0,0.0,264.24203563824267,361.9191644010368,0,0,0,0.0,0.0,361.9191644010368,626.1612000392795,1,361.9191644010368,0,1,2222,1,1
41,287.0491025907975,0,4,86,14,0,2,0,0.0,2755.1813546409453,0.0,0,0,0,0.0,951.5837368527698,0.0,2755.1813546409453,2,951.5837368527698,0,2,2222,2,1
69,10000.0,0,0,2,27,2,0,4,2663.738229577374,0.0,11536.557873905027,0,0,0,0.0,0.0,0.0,14200.2961034824,7,0.0,0,7,2211,2,1
53,9084664.019853653,0,3,145,13,5,0,0,6735.08046758917,2984.4066998412923,338.65607941461474,0,0,0,4153.359801463464,0.0,0.0,10058.143246845077,6,4153.359801463464,0,7,2222,1,1
55,2838.0604825576684,1,4,87,14,3,0,0,5499.019299105688,0.0,0.0,2,0,0,6952.258051052473,0.0,0.0,5499.019299105688,3,6952.258051052473,2,6,2222,1,1
39,5000000.0,0,1,113,14,10,8,9,5411.795641948528,5268.272694835754,5903.477144857434,7,7,9,3773.1108315350193,4724.687107850601,5506.721255181289,16583.54548164172,28,14004.51919456691,24,52,2222,2,1
40,2652.3028468715456,0,4,83,14,5,4,27,5405.3067981389,4998.216111786426,48809.44020130937,4,5,7,4998.216111786426,34344.4305258921,17049.153366313418,59212.9631112347,37,56391.80000399195,16,54,2223,1,1
53,2066747.4681220592,1,4,122,14,12,9,9,26675.041717292257,24408.39072718293,26168.077887380827,7,8,9,30475.60659574962,25019.073475121317,26776.044831695166,77251.51033185603,30,82270.7249025661,25,56,2223,1,1
36,463513.12638728676,1,4,126,13,7,0,1,28355.27172954726,2189.2124167627935,577.0802663548877,4,1,0,35049.47606730646,2205.268535113499,2067.5173980347918,31121.564412664946,9,39322.26200045475,5,15,2222,1,1
52,7808.959708160157,0,4,112,14,2,1,5,507.87437548730827,657.3120875519529,3618.310886791759,0,0,0,0.0,0.0,0.0,4783.49734983102,8,0.0,0,8,2223,1,1
51,2000000.0,0,4,54,14,10,20,36,5963.59661197788,14100.260378318922,24071.757299740773,0,2,2,0.0,5243.036204092765,6066.13651140195,44135.61429003757,66,11309.172715494715,4,71,2222,1,1
65,34574.04275534579,0,1,69,14,0,0,2,705.7533986906992,0.0,1640.1513310815276,0,0,0,0.0,0.0,0.0,2345.904729772227,2,0.0,0,2,2222,1,1
49,2500000.0,1,4,78,13,3,12,11,4420.565174999715,19493.200214486165,6320.737707500156,0,0,0,0.0,1582.5368738839234,0.0,30234.503096986038,27,1582.5368738839234,0,28,2223,1,1
36,500000.0,0,4,73,14,34,3,0,70371.37384160835,5678.809040145601,0.0,7,0,0,68466.57393753286,5418.020540056803,37.465104537909234,76050.18288175395,38,73922.05958212756,8,46,2222,1,1
51,2000000.0,1,4,137,14,16,6,0,15420.847404018557,7297.522820651209,0.0,1,1,0,12399.805360510933,38329.283074943996,730.1484473797634,22718.37022466977,22,51459.23688283469,3,26,2223,1,1
49,3000000.0,0,4,88,14,0,0,0,0.0,316.82599303252124,234.94157965681154,0,0,0,0.0,0.0,234.94157965681154,551.7675726893327,1,234.94157965681154,0,1,2222,1,1
59,8162153.366728497,1,4,69,13,6,0,0,3581.5407009627424,0.0,0.0,1,0,0,4162.153366728497,0.0,0.0,3581.5407009627424,6,4162.153366728497,1,7,2223,1,1
33,2000000.0,1,4,72,14,4,2,1,2633.306540693054,1398.1256744347056,970.9832377186777,0,0,0,0.0,0.0,0.0,5002.415452846438,8,0.0,0,8,2223,1,1
50,3500000.0,0,4,128,14,0,2,0,19.749307413182038,1920.488555959269,0.0,1,8,2,93720.17378616534,206404.32577135344,83683.05215168842,1940.2378633724509,2,383807.5517092072,12,14,2223,1,1
44,539.4559072186819,0,2,91,14,7,0,0,13183.944253646327,1021.2056818153679,841.7207598775842,0,0,0,0.0,0.0,0.0,15046.87069533928,9,0.0,0,9,2223,1,1
61,1912.0868990114413,0,4,109,14,6,0,0,12397.739543501999,4182.792609114643,0.0,1,0,0,19614.685075237147,4182.792609114643,0.0,16580.53215261664,7,23797.477684351787,2,9,2223,1,1
